,Unnamed: 0,Fahrzeugklasse,Fahrzeugart_Code,Fahrzeugart,Marken_Code,Marke,Marke_und_Typ,Typ1,Typ2,Typ3,Typ4,Typengenehmigungs-Nr,Typengenehmigungs-Nr_Zusatz,Karosserieform_Code,Karosserieform,Farbe,Farbe_Zusatz,Sitzplätze,Sitzplätze_vorne,Stehplätze,Leergewicht,Nutzlast,Gesamtgewicht,Gesamtzugsgewicht,Anhängelast,Dachlast,Tankinhalt_Aufbaus,Hubraum,Zylinder,Leistung,Motorkennzeichen,Treibstoff_Code,Treibstoff,CO2,Emissionscode,Energieeffizienzkategorie,Getriebe_Code,Getriebe,Getriebe_Detailcode,Antrieb_Code,Antrieb,Achsen,Erstinverkehrsetzung_Jahr,Erstinverkehrsetzung_Monat,Erstinvekehrsetzung_Kanton,Erstinverkehrsetzung_Staat,Gebrauchtcode,Ersterfassung_Jahr,Ersterfassung_Monat,Schildfarbe_Code,Schildfarbe,Schildart_Code,Schildart,Inverkehrsetzung_Status_Code,Inverkehrsetzung_Kanton,PLZ,Ort,BFS-Gemeinde-Nr,Staat_Code,Staat,Halterart_Code,Halterart,Besondere_Verwendung_Code,Besondere_Verwendung,Unnamed: 63,Marke_harm,Type_harm,Luxury,Marke_Typ_harm
4159,5014302,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC702,,161,Stationswagen,Grau,Metallic,5,2,0,1565,450,2015,0,2000,80,0,1994,4,110.0,,B,Benzin,198.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2008,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,566,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
4311,5000430,M1,1,Personenwagen,7116,subaru,subaru forester 2.0 4wd,forester 2.0 4wd,forester,2.0,4WD,1SC637,,161,Stationswagen,Blau,,5,2,0,1450,425,1875,0,1500,80,0,1994,4,92,EJ20,B,Benzin,229.0,B03,G,M,Mechanisch,M5,A,Allrad,2,2002,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6025,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
4664,5003645,M1,1,Personenwagen,7116,subaru,subaru forester 2.0 4wd,forester 2.0 4wd,forester,2.0,4WD,1SC625,,161,Stationswagen,Grün,,5,2,0,1465,410,1875,0,1500,80,0,1994,4,92,EJ20,B,Benzin,214.0,B02,G,M,Mechanisch,M5,A,Allrad,2,1999,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1711,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
5528,5005351,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1500,380,1880,0,1500,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,A,Automat,A4,A,Allrad,2,2007,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6643,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
5529,5016356,M1,1,Personenwagen,7116,subaru,subaru forester2.0td awd,forester2.0td awd,forester2.0td,awd,,1SC704,,161,Stationswagen,Weiss,,5,2,0,1615,435,2050,0,0,80,0,1998,4,108.0,EE20,D,Diesel,167.0,B04,F,M,Mechanisch,M6,A,Allrad,2,2011,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5902,CH,Schweiz,2,weiblich,,,,subaru,FORESTER,x,subaru - FORESTER
5546,5005881,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1505,375,1880,0,0,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,A,Automat,A4,A,Allrad,2,2008,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3561,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
5575,5023500,M1,1,Personenwagen,7116,subaru,subaru forester 2.0i awd,forester 2.0i awd,forester,2.0i,AWD,1SC797,,161,Stationswagen,Grau,Metallic,5,2,0,1640,375,2015,0,2000,80,0,1995,4,110,FB20,B,Benzin,150.0,B6b,F,S,Stufenlos,SM,A,Allrad,2,2017,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3786,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
5683,5008412,M1,1,Personenwagen,7116,subaru,subaru forester 2.0t 4wd,forester 2.0t 4wd,forester,2.0t,4WD,1SC647,,161,Stationswagen,Schwarz,Metallic,5,2,0,1545,405,1950,0,1800,80,0,1994,4,130.0,,B,Benzin,236.0,B03,G,A,Automat,A4,A,Allrad,2,2003,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4303,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
5705,5027082,M1,1,Personenwagen,7116,subaru,subaru forester2.0xt awd,forester2.0xt awd,forester2.0xt,awd,,1SC786,,161,Stationswagen,Weiss,Metallic,5,2,0,1713,397,2110,0,0,80,0,1998,4,177,FA20,B,Benzin,197.0,B6b,G,S,Stufenlos,SM,A,Allrad,2,2016,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2904,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6058,5008942,M1,1,Personenwagen,7116,subaru,subaru forester 2.0 4wd,forester 2.0 4wd,forester,2.0,4WD,1SC646,,161,Stationswagen,Grau,,5,2,0,1485,395,1880,0,1500,80,0,1994,4,92.0,EJ20,B,Benzin,206.0,B03,G,A,Automat,A4,A,Allrad,2,2004,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3216,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6166,5025443,M1,1,Personenwagen,7116,subaru,subaru forester 2.0d awd,forester 2.0d awd,forester,2.0d,AWD,1SC783,,161,Stationswagen,Grau,Metallic,5,2,0,1742,338,2080,4080,2000,80,0,1998,4,108,EE20,D,Diesel,158.0,B6b,F,S,Stufenlos,SM,A,Allrad,2,2017,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5409,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6200,5008096,M1,1,Personenwagen,7116,subaru,subaru forester 2.0t 4wd,forester 2.0t 4wd,forester,2.0t,4WD,1SC647,,161,Stationswagen,Rot,Metallic,5,2,0,1535,415,1950,0,0,80,0,1994,4,130.0,,B,Benzin,236.0,B03,G,A,Automat,A4,A,Allrad,2,2002,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1061,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6232,5016095,M1,1,Personenwagen,7116,subaru,subaru forester2.0td awd,forester2.0td awd,forester2.0td,awd,,1SC705,,161,Stationswagen,Grau,Metallic,5,2,0,1680,370,2050,0,2000,80,0,1998,4,108.0,,D,Diesel,170.0,B04,G,M,Mechanisch,M6,A,Allrad,2,2009,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,192,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6250,5016177,M1,1,Personenwagen,7116,subaru,subaru forester2.0td awd,forester2.0td awd,forester2.0td,awd,,1SC705,,161,Stationswagen,Grau,Metallic,5,2,0,1680,370,2050,0,0,80,0,1998,4,108.0,,D,Diesel,170.0,B04,G,M,Mechanisch,M6,A,Allrad,2,2009,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5199,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6610,5015735,M1,1,Personenwagen,7116,subaru,subaru forester2.0td awd,forester2.0td awd,forester2.0td,awd,,1SC704,,161,Stationswagen,Grau,Metallic,5,2,0,1615,435,2050,0,2000,80,0,1998,4,108.0,,D,Diesel,167.0,B04,F,M,Mechanisch,M6,A,Allrad,2,2009,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5167,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
6861,5004839,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1490,390,1880,0,1500,80,0,1994,4,116,,B,Benzin,220.0,B04,G,A,Automat,A4,A,Allrad,2,2006,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1206,CH,Schweiz,2,weiblich,,,,subaru,FORESTER,x,subaru - FORESTER
7055,5005755,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1505,375,1880,0,0,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,A,Automat,A4,A,Allrad,2,2007,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4082,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
7134,5014910,M1,1,Personenwagen,7116,subaru,subaru forester2.0x awd,forester2.0x awd,forester2.0x,awd,,1SC702,,161,Stationswagen,Grau,Metallic,5,2,0,1565,450,2015,4015,2000,80,0,1994,4,110.0,,B,Benzin,198.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2010,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,3,juristisch,,,,subaru,FORESTER,x,subaru - FORESTER
7535,5011602,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1485,395,1880,3380,1500,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2007,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,243,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
7649,5014506,M1,1,Personenwagen,7116,subaru,subaru forester2.0x awd,forester2.0x awd,forester2.0x,awd,,1SC702,,161,Stationswagen,Grau,,5,2,0,1565,450,2015,0,2000,80,0,1994,4,110.0,,B,Benzin,198.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2009,3,Kanton,,,,,0.0,Weiss,K,Kantonsbefristet,I,Kanton_Kürzel,PLZ,Gemeinde,6023,H,Ungarn,2,weiblich,,,,subaru,FORESTER,x,subaru - FORESTER
7807,5008379,M1,1,Personenwagen,7116,subaru,subaru forester 2.0t 4wd,forester 2.0t 4wd,forester,2.0t,4WD,1SC647,,161,Stationswagen,Grau,Metallic,5,2,0,1545,405,1950,0,1800,80,0,1994,4,130.0,,B,Benzin,236.0,B03,G,A,Automat,A4,A,Allrad,2,2003,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1004,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
8471,5023838,M1,1,Personenwagen,7116,subaru,subaru forester 2.0i awd,forester 2.0i awd,forester,2.0i,AWD,1SC797,,161,Stationswagen,Braun,,5,2,0,1640,375,2015,0,0,80,0,1995,4,110.0,FB20,B,Benzin,150.0,B6b,F,S,Stufenlos,SM,A,Allrad,2,2017,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,230,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
8730,5019249,M1,1,Personenwagen,7116,subaru,subaru forester2.0x awd,forester2.0x awd,forester2.0x,awd,,1SC736,,161,Stationswagen,Weiss,Metallic,5,2,0,1555,460,2015,0,2000,80,0,1995,4,110.0,FB20,B,Benzin,173.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2012,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4312,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
8765,5014714,M1,1,Personenwagen,7116,subaru,subaru forester2.0x awd,forester2.0x awd,forester2.0x,awd,,1SC702,,161,Stationswagen,Weiss,,5,2,0,1565,450,2015,0,2000,80,0,1994,4,110.0,,B,Benzin,198.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2009,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,627,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
9081,5010318,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grau,Metallic,5,2,0,1485,395,1880,3380,1500,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2006,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,945,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
9319,5021211,M1,1,Personenwagen,7116,subaru,subaru forester 2.0i awd,forester 2.0i awd,forester,2.0i,AWD,1SC764,,161,Stationswagen,Braun,,5,2,0,1606,409,2015,0,0,80,0,1995,4,110.0,FB20,B,Benzin,150.0,B5b,F,S,Stufenlos,SM,A,Allrad,2,2013,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6152,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
9323,5020680,M1,1,Personenwagen,7116,subaru,subaru forester 2.0i awd,forester 2.0i awd,forester,2.0i,AWD,1SC785,,161,Stationswagen,Grau,,5,2,0,1583,432,2015,0,0,80,0,1995,4,110.0,FB20,B,Benzin,160.0,B6b,G,M,Mechanisch,M6,A,Allrad,2,2015,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,62,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
9833,5010167,M1,1,Personenwagen,7116,subaru,subaru forester 2.0x awd,forester 2.0x awd,forester,2.0x,AWD,1SC665,,161,Stationswagen,Grün,,5,2,0,1490,390,1880,0,1500,80,0,1994,4,116.0,,B,Benzin,220.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2005,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6141,CH,Schweiz,1,männlich,,,,subaru,FORESTER,x,subaru - FORESTER
600,5149539,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross 1.4t,sx4s-cross 1.4t,sx4s-cross,1.4t,,1SD803,,163,Limousine,Grau,Metallic,5,2,0,1335,395,1730,0,0,75,0,1373,4,103,K14C,B,Benzin,128.0,B6b,F,A,Automat,A6,A,Allrad,2,2016,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2068,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
989,5129719,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD624,,163,Limousine,Grau,Metallic,5,2,0,1265,405,1670,0,1200,50,0,1586,4,79.0,,B,Benzin,173.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2007,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2761,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
1075,5144035,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross1.6 4wd,sx4s-cross1.6 4wd,sx4s-cross1.6,4wd,,1SD765,,163,Limousine,Grau,Metallic,5,2,0,1245,485,1730,0,0,50,0,1586,4,88.0,M16A,B,Benzin,130.0,B6b,F,M,Mechanisch,M5,A,Allrad,2,2015,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4471,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
1312,5135866,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Grau,,5,2,0,1265,420,1685,0,0,50,0,1586,4,88.0,,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3297,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
1703,5138121,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Schwarz,,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3543,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
2381,5134135,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6wd,sx4 1.6wd,sx4,1.6wd,,X,,163,Limousine,Schwarz,Metallic,5,2,0,1300,385,1685,0,0,50,0,1586,0,88.0,,B,Benzin,149.0,B5b,,M,Mechanisch,,A,Allrad,2,2012,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,58,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
2520,5138418,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD759,,163,Limousine,Grau,,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2014,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6644,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
2568,5129977,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD624,,163,Limousine,Weiss,,5,2,0,1265,405,1670,0,1200,50,0,1586,4,79.0,M16A,B,Benzin,173.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2008,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1024,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
3361,5130261,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD653,,163,Limousine,Blau,,5,2,0,1265,405,1670,0,0,50,0,1586,4,79.0,M16A,B,Benzin,164.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2008,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,7006,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
3812,5138202,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1XB458,,163,Limousine,Grau,Metallic,5,2,0,1300,385,1685,0,1200,50,0,1586,4,88.0,,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3342,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
4027,5132560,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Weiss,Metallic,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,M16A,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2011,5,Kanton,Liechtenstein,A,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,311,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
4239,5131420,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Grau,Metallic,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,M16A,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2010,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1364,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
4326,5130855,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD653,,163,Limousine,Weiss,Metallic,5,2,0,1265,405,1670,0,1200,50,0,1586,4,79.0,,B,Benzin,164.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2009,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,198,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
4875,5137930,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Braun,Metallic,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,M16A,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2881,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
5177,5144523,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross1.6 4wd,sx4s-cross1.6 4wd,sx4s-cross1.6,4wd,,1SD765,,163,Limousine,Grau,,5,2,0,1245,0,1730,0,0,50,0,1586,4,88.0,,B,Benzin,130.0,B6b,F,M,Mechanisch,M5,A,Allrad,2,2014,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2831,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
5220,5137734,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Weiss,,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,M16A,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4816,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
5225,5129832,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD624,,163,Limousine,Grau,Metallic,5,2,0,1265,405,1670,0,0,50,0,1586,4,79.0,,B,Benzin,173.0,B04,G,M,Mechanisch,M5,A,Allrad,2,2007,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3001,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
5360,5135903,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1SD679,,163,Limousine,Schwarz,,5,2,0,1275,410,1685,0,0,50,0,1586,4,88.0,M16A,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2012,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1362,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
5362,5136890,M1,1,Personenwagen,7907,suzuki,suzuki sx4 1.6 4wd,sx4 1.6 4wd,sx4,1.6,4WD,1XB141,,163,Limousine,Schwarz,,5,2,0,1300,385,1685,0,0,50,0,1586,4,88.0,,B,Benzin,149.0,B5b,G,M,Mechanisch,M5,A,Allrad,2,2013,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2125,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
5373,5149252,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross 1.4t,sx4s-cross 1.4t,sx4s-cross,1.4t,,1SD803,,163,Limousine,Schwarz,Metallic,5,2,0,1335,395,1730,0,0,75,0,1373,4,103,K14C,B,Benzin,128.0,B6b,F,A,Automat,A6,A,Allrad,2,2016,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6025,CH,Schweiz,1,männlich,,,,suzuki,SX4,x,suzuki - SX4
5562,5146368,M1,1,Personenwagen,3606,suzuki,suzuki s-cross sx4,s-cross sx4,s-cross,sx4,,X,,163,Limousine,Grau,,5,2,0,1245,485,1730,0,0,0,0,1586,0,88,,B,Benzin,135.0,B6b,,M,Mechanisch,,A,Allrad,2,2015,2,Kanton,Italien,A,2015.0,5.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,96,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
6207,5151598,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross 1.4t,sx4s-cross 1.4t,sx4s-cross,1.4t,,1XT199,,163,Limousine,Grau,Metallic,5,2,0,1290,440,1730,0,0,75,0,1373,4,103,,B,Benzin,141.0,B6d,G,M,Mechanisch,M6,A,Allrad,2,2019,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1130,CH,Schweiz,3,juristisch,,,,suzuki,SX4,x,suzuki - SX4
6245,5105736,M1,1,Personenwagen,7102,suzuki,suzuki sx4 1.6,sx4 1.6,sx4,1.6,,1SD655,,163,Limousine,Blau,,5,2,0,1240,410,1650,0,0,50,0,1586,4,79.0,M16A,B,Benzin,159.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2008,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5236,CH,Schweiz,3,juristisch,,,,suzuki,SX4,x,suzuki - SX4
6753,5143710,M1,1,Personenwagen,7907,suzuki,suzuki sx4s-cross1.6 4wd,sx4s-cross1.6 4wd,sx4s-cross1.6,4wd,,1SD765,,163,Limousine,Schwarz,Metallic,5,2,0,1245,0,1730,0,0,50,0,1586,4,88.0,,B,Benzin,130.0,B6b,F,M,Mechanisch,M5,A,Allrad,2,2013,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,58,CH,Schweiz,2,weiblich,,,,suzuki,SX4,x,suzuki - SX4
